Coding_scheme	Noise_level	Pool_failure	Correct_recover	Repeat
Robust	0.3	3	64	35
Robust	0.3	3	64	36
Robust	0.3	3	64	37
Robust	0.3	3	64	38
Robust	0.3	3	64	39
Robust	0.3	3	64	40
Robust	0.3	3	64	41
Robust	0.3	3	64	42
Robust	0.3	3	64	43
Robust	0.3	3	64	44
Robust	0.3	3	64	45
Robust	0.3	3	64	46
Robust	0.3	3	64	47
Robust	0.3	3	64	48
Robust	0.3	3	64	49
Robust	0.3	3	64	50
Robust	0.3	3	64	51
Robust	0.3	3	64	52
Robust	0.3	3	64	53
Robust	0.3	3	64	54
Robust	0.3	3	64	55
Robust	0.3	3	64	56
Robust	0.3	3	64	57
Robust	0.3	3	64	58
Robust	0.3	3	64	59
Robust	0.3	3	64	60
Robust	0.3	3	64	61
Robust	0.3	3	64	62
Robust	0.3	3	64	63
Robust	0.3	3	64	64
Robust	0.3	3	64	65
Robust	0.3	3	64	66
Robust	0.3	3	64	67
Robust	0.3	3	64	68
Robust	0.3	3	64	69
Robust	0.3	3	64	70
Robust	0.3	3	64	71
Robust	0.3	3	64	72
Robust	0.3	3	64	73
Robust	0.3	3	64	74
Robust	0.3	3	64	75
Robust	0.3	3	64	76
Robust	0.3	3	64	77
Robust	0.3	3	64	78
Robust	0.3	3	64	79
Robust	0.3	3	64	80
Robust	0.3	3	64	81
Robust	0.3	3	64	82
Robust	0.3	3	64	83
Robust	0.3	3	64	84
Robust	0.3	3	64	85
Robust	0.3	3	64	86
Robust	0.3	3	64	87
Robust	0.3	3	64	88
Robust	0.3	3	64	89
Robust	0.3	3	64	90
Robust	0.3	3	64	91
Robust	0.3	3	64	92
Robust	0.3	3	64	93
Robust	0.3	3	64	94
Robust	0.3	3	64	95
Robust	0.3	3	64	96
Robust	0.3	3	64	97
Robust	0.3	3	64	98
Robust	0.3	3	64	99
Robust	0.4	3	64	0
Robust	0.4	3	62	1
Robust	0.4	3	64	2
Robust	0.4	3	64	3
Robust	0.4	3	64	4
Robust	0.4	3	64	5
Robust	0.4	3	64	6
Robust	0.4	3	64	7
Robust	0.4	3	64	8
Robust	0.4	3	64	9
Robust	0.4	3	64	10
Robust	0.4	3	64	11
Robust	0.4	3	64	12
Robust	0.4	3	64	13
Robust	0.4	3	62	14
Robust	0.4	3	64	15
Robust	0.4	3	64	16
Robust	0.4	3	64	17
Robust	0.4	3	62	18
Robust	0.4	3	64	19
Robust	0.4	3	64	20
Robust	0.4	3	64	21
Robust	0.4	3	64	22
Robust	0.4	3	64	23
Robust	0.4	3	64	24
Robust	0.4	3	64	25
Robust	0.4	3	64	26
Robust	0.4	3	64	27
Robust	0.4	3	64	28
Robust	0.4	3	64	29
Robust	0.4	3	64	30
Robust	0.4	3	64	31
Robust	0.4	3	64	32
Robust	0.4	3	64	33
Robust	0.4	3	64	34
Robust	0.4	3	64	35
Robust	0.4	3	64	36
Robust	0.4	3	64	37
Robust	0.4	3	64	38
Robust	0.4	3	64	39
Robust	0.4	3	64	40
Robust	0.4	3	64	41
Robust	0.4	3	64	42
Robust	0.4	3	64	43
Robust	0.4	3	64	44
Robust	0.4	3	64	45
Robust	0.4	3	64	46
Robust	0.4	3	64	47
Robust	0.4	3	64	48
Robust	0.4	3	64	49
Robust	0.4	3	64	50
Robust	0.4	3	64	51
Robust	0.4	3	64	52
Robust	0.4	3	64	53
Robust	0.4	3	64	54
Robust	0.4	3	64	55
Robust	0.4	3	64	56
Robust	0.4	3	64	57
Robust	0.4	3	64	58
Robust	0.4	3	64	59
Robust	0.4	3	64	60
Robust	0.4	3	62	61
Robust	0.4	3	64	62
Robust	0.4	3	64	63
Robust	0.4	3	64	64
Robust	0.4	3	64	65
Robust	0.4	3	64	66
Robust	0.4	3	64	67
Robust	0.4	3	64	68
Robust	0.4	3	64	69
Robust	0.4	3	64	70
Robust	0.4	3	64	71
Robust	0.4	3	64	72
Robust	0.4	3	64	73
Robust	0.4	3	64	74
Robust	0.4	3	64	75
Robust	0.4	3	64	76
Robust	0.4	3	64	77
Robust	0.4	3	64	78
Robust	0.4	3	64	79
Robust	0.4	3	64	80
Robust	0.4	3	64	81
Robust	0.4	3	64	82
Robust	0.4	3	64	83
Robust	0.4	3	64	84
Robust	0.4	3	64	85
Robust	0.4	3	64	86
Robust	0.4	3	64	87
Robust	0.4	3	62	88
Robust	0.4	3	64	89
Robust	0.4	3	64	90
Robust	0.4	3	64	91
Robust	0.4	3	64	92
Robust	0.4	3	64	93
Robust	0.4	3	64	94
Robust	0.4	3	64	95
Robust	0.4	3	64	96
Robust	0.4	3	64	97
Robust	0.4	3	64	98
Robust	0.4	3	64	99
Robust	0.5	3	64	0
Robust	0.5	3	64	1
Robust	0.5	3	64	2
Robust	0.5	3	64	3
Robust	0.5	3	64	4
Robust	0.5	3	64	5
Robust	0.5	3	64	6
Robust	0.5	3	62	7
Robust	0.5	3	64	8
Robust	0.5	3	64	9
Robust	0.5	3	64	10
Robust	0.5	3	64	11
Robust	0.5	3	64	12
Robust	0.5	3	64	13
Robust	0.5	3	64	14
Robust	0.5	3	62	15
Robust	0.5	3	64	16
Robust	0.5	3	62	17
Robust	0.5	3	64	18
Robust	0.5	3	64	19
Robust	0.5	3	64	20
Robust	0.5	3	64	21
Robust	0.5	3	64	22
Robust	0.5	3	64	23
Robust	0.5	3	60	24
Robust	0.5	3	64	25
Robust	0.5	3	64	26
Robust	0.5	3	64	27
Robust	0.5	3	64	28
Robust	0.5	3	64	29
Robust	0.5	3	62	30
Robust	0.5	3	64	31
Robust	0.5	3	64	32
Robust	0.5	3	64	33
Robust	0.5	3	62	34
Robust	0.5	3	64	35
Robust	0.5	3	62	36
Robust	0.5	3	64	37
Robust	0.5	3	64	38
Robust	0.5	3	64	39
Robust	0.5	3	62	40
Robust	0.5	3	64	41
Robust	0.5	3	64	42
Robust	0.5	3	64	43
Robust	0.5	3	64	44
Robust	0.5	3	64	45
Robust	0.5	3	62	46
Robust	0.5	3	64	47
Robust	0.5	3	64	48
Robust	0.5	3	62	49
Robust	0.5	3	64	50
Robust	0.5	3	64	51
Robust	0.5	3	64	52
Robust	0.5	3	64	53
Robust	0.5	3	64	54
Robust	0.5	3	64	55
Robust	0.5	3	62	56
Robust	0.5	3	64	57
Robust	0.5	3	64	58
Robust	0.5	3	64	59
Robust	0.5	3	64	60
Robust	0.5	3	64	61
Robust	0.5	3	64	62
Robust	0.5	3	64	63
Robust	0.5	3	64	64
Robust	0.5	3	64	65
Robust	0.5	3	64	66
Robust	0.5	3	62	67
Robust	0.5	3	64	68
Robust	0.5	3	64	69
Robust	0.5	3	64	70
Robust	0.5	3	64	71
Robust	0.5	3	64	72
Robust	0.5	3	64	73
Robust	0.5	3	64	74
Robust	0.5	3	64	75
Robust	0.5	3	64	76
Robust	0.5	3	64	77
Robust	0.5	3	64	78
Robust	0.5	3	64	79
Robust	0.5	3	64	80
Robust	0.5	3	64	81
Robust	0.5	3	62	82
Robust	0.5	3	64	83
Robust	0.5	3	64	84
Robust	0.5	3	64	85
Robust	0.5	3	64	86
Robust	0.5	3	64	87
Robust	0.5	3	64	88
Robust	0.5	3	64	89
Robust	0.5	3	62	90
Robust	0.5	3	64	91
Robust	0.5	3	64	92
Robust	0.5	3	64	93
Robust	0.5	3	64	94
Robust	0.5	3	64	95
Robust	0.5	3	64	96
Robust	0.5	3	64	97
Robust	0.5	3	62	98
Robust	0.5	3	64	99
Robust	0.05	4	64	0
Robust	0.05	4	64	1
Robust	0.05	4	64	2
Robust	0.05	4	64	3
Robust	0.05	4	64	4
Robust	0.05	4	64	5
Robust	0.05	4	64	6
Robust	0.05	4	64	7
Robust	0.05	4	64	8
Robust	0.05	4	64	9
Robust	0.05	4	64	10
Robust	0.05	4	64	11
Robust	0.05	4	64	12
Robust	0.05	4	64	13
Robust	0.05	4	64	14
Robust	0.05	4	64	15
Robust	0.05	4	64	16
Robust	0.05	4	64	17
Robust	0.05	4	64	18
Robust	0.05	4	64	19
Robust	0.05	4	64	20
Robust	0.05	4	64	21
Robust	0.05	4	64	22
Robust	0.05	4	64	23
Robust	0.05	4	64	24
Robust	0.05	4	64	25
Robust	0.05	4	64	26
Robust	0.05	4	64	27
Robust	0.05	4	64	28
Robust	0.05	4	64	29
Robust	0.05	4	64	30
Robust	0.05	4	64	31
Robust	0.05	4	62	32
Robust	0.05	4	64	33
Robust	0.05	4	64	34
Robust	0.05	4	64	35
Robust	0.05	4	64	36
Robust	0.05	4	64	37
Robust	0.05	4	64	38
Robust	0.05	4	64	39
Robust	0.05	4	64	40
Robust	0.05	4	64	41
Robust	0.05	4	64	42
Robust	0.05	4	64	43
Robust	0.05	4	64	44
Robust	0.05	4	64	45
Robust	0.05	4	64	46
Robust	0.05	4	64	47
Robust	0.05	4	64	48
Robust	0.05	4	64	49
Robust	0.05	4	64	50
Robust	0.05	4	64	51
Robust	0.05	4	64	52
Robust	0.05	4	64	53
Robust	0.05	4	64	54
Robust	0.05	4	64	55
Robust	0.05	4	64	56
Robust	0.05	4	64	57
Robust	0.05	4	64	58
Robust	0.05	4	64	59
Robust	0.05	4	64	60
Robust	0.05	4	64	61
Robust	0.05	4	64	62
Robust	0.05	4	64	63
Robust	0.05	4	64	64
Robust	0.05	4	64	65
Robust	0.05	4	64	66
Robust	0.05	4	64	67
Robust	0.05	4	64	68
Robust	0.05	4	64	69
Robust	0.05	4	64	70
Robust	0.05	4	64	71
Robust	0.05	4	64	72
Robust	0.05	4	64	73
Robust	0.05	4	64	74
Robust	0.05	4	64	75
Robust	0.05	4	64	76
Robust	0.05	4	64	77
Robust	0.05	4	64	78
Robust	0.05	4	64	79
Robust	0.05	4	64	80
Robust	0.05	4	64	81
Robust	0.05	4	64	82
Robust	0.05	4	64	83
Robust	0.05	4	64	84
Robust	0.05	4	64	85
Robust	0.05	4	64	86
Robust	0.05	4	64	87
Robust	0.05	4	64	88
Robust	0.05	4	64	89
Robust	0.05	4	64	90
Robust	0.05	4	64	91
Robust	0.05	4	64	92
Robust	0.05	4	64	93
Robust	0.05	4	64	94
Robust	0.05	4	64	95
Robust	0.05	4	64	96
Robust	0.05	4	64	97
Robust	0.05	4	64	98
Robust	0.05	4	64	99
Robust	0.1	4	64	0
Robust	0.1	4	64	1
Robust	0.1	4	64	2
Robust	0.1	4	64	3
Robust	0.1	4	64	4
Robust	0.1	4	64	5
Robust	0.1	4	64	6
Robust	0.1	4	64	7
Robust	0.1	4	64	8
Robust	0.1	4	64	9
Robust	0.1	4	64	10
Robust	0.1	4	64	11
Robust	0.1	4	64	12
Robust	0.1	4	64	13
Robust	0.1	4	64	14
Robust	0.1	4	64	15
Robust	0.1	4	64	16
Robust	0.1	4	64	17
Robust	0.1	4	64	18
Robust	0.1	4	64	19
Robust	0.1	4	64	20
Robust	0.1	4	64	21
Robust	0.1	4	64	22
Robust	0.1	4	64	23
Robust	0.1	4	64	24
Robust	0.1	4	64	25
Robust	0.1	4	64	26
Robust	0.1	4	64	27
Robust	0.1	4	64	28
Robust	0.1	4	64	29
Robust	0.1	4	64	30
Robust	0.1	4	64	31
Robust	0.1	4	64	32
Robust	0.1	4	64	33
Robust	0.1	4	64	34
Robust	0.1	4	64	35
Robust	0.1	4	64	36
Robust	0.1	4	64	37
Robust	0.1	4	64	38
Robust	0.1	4	64	39
Robust	0.1	4	64	40
Robust	0.1	4	64	41
Robust	0.1	4	64	42
Robust	0.1	4	64	43
Robust	0.1	4	64	44
Robust	0.1	4	64	45
Robust	0.1	4	64	46
Robust	0.1	4	64	47
Robust	0.1	4	64	48
Robust	0.1	4	64	49
Robust	0.1	4	64	50
Robust	0.1	4	64	51
Robust	0.1	4	64	52
Robust	0.1	4	64	53
Robust	0.1	4	64	54
Robust	0.1	4	64	55
Robust	0.1	4	64	56
Robust	0.1	4	64	57
Robust	0.1	4	64	58
Robust	0.1	4	64	59
Robust	0.1	4	64	60
Robust	0.1	4	64	61
Robust	0.1	4	64	62
Robust	0.1	4	64	63
Robust	0.1	4	64	64
Robust	0.1	4	64	65
Robust	0.1	4	64	66
Robust	0.1	4	64	67
Robust	0.1	4	64	68
Robust	0.1	4	64	69
Robust	0.1	4	64	70
Robust	0.1	4	64	71
Robust	0.1	4	64	72
Robust	0.1	4	64	73
Robust	0.1	4	64	74
Robust	0.1	4	64	75
Robust	0.1	4	64	76
Robust	0.1	4	64	77
Robust	0.1	4	64	78
Robust	0.1	4	64	79
Robust	0.1	4	64	80
Robust	0.1	4	64	81
Robust	0.1	4	64	82
Robust	0.1	4	64	83
Robust	0.1	4	64	84
Robust	0.1	4	64	85
Robust	0.1	4	64	86
Robust	0.1	4	64	87
Robust	0.1	4	64	88
Robust	0.1	4	64	89
Robust	0.1	4	64	90
Robust	0.1	4	64	91
Robust	0.1	4	64	92
Robust	0.1	4	64	93
Robust	0.1	4	64	94
Robust	0.1	4	64	95
Robust	0.1	4	64	96
Robust	0.1	4	64	97
Robust	0.1	4	64	98
Robust	0.1	4	64	99
Robust	0.2	4	64	0
Robust	0.2	4	64	1
Robust	0.2	4	64	2
Robust	0.2	4	64	3
Robust	0.2	4	64	4
Robust	0.2	4	64	5
Robust	0.2	4	64	6
Robust	0.2	4	64	7
Robust	0.2	4	64	8
Robust	0.2	4	64	9
Robust	0.2	4	64	10
Robust	0.2	4	64	11
Robust	0.2	4	64	12
Robust	0.2	4	64	13
Robust	0.2	4	64	14
Robust	0.2	4	64	15
Robust	0.2	4	64	16
Robust	0.2	4	64	17
Robust	0.2	4	64	18
Robust	0.2	4	64	19
Robust	0.2	4	64	20
Robust	0.2	4	64	21
Robust	0.2	4	64	22
Robust	0.2	4	64	23
Robust	0.2	4	64	24
Robust	0.2	4	64	25
Robust	0.2	4	64	26
Robust	0.2	4	64	27
Robust	0.2	4	64	28
Robust	0.2	4	64	29
Robust	0.2	4	64	30
Robust	0.2	4	64	31
Robust	0.2	4	64	32
Robust	0.2	4	64	33
Robust	0.2	4	64	34
Robust	0.2	4	64	35
Robust	0.2	4	64	36
Robust	0.2	4	64	37
Robust	0.2	4	64	38
Robust	0.2	4	64	39
Robust	0.2	4	64	40
Robust	0.2	4	64	41
Robust	0.2	4	64	42
Robust	0.2	4	64	43
Robust	0.2	4	62	44
Robust	0.2	4	64	45
Robust	0.2	4	64	46
Robust	0.2	4	64	47
Robust	0.2	4	64	48
Robust	0.2	4	64	49
Robust	0.2	4	64	50
Robust	0.2	4	64	51
Robust	0.2	4	64	52
Robust	0.2	4	64	53
Robust	0.2	4	64	54
Robust	0.2	4	64	55
Robust	0.2	4	64	56
Robust	0.2	4	64	57
Robust	0.2	4	64	58
Robust	0.2	4	64	59
Robust	0.2	4	64	60
Robust	0.2	4	64	61
Robust	0.2	4	64	62
Robust	0.2	4	64	63
Robust	0.2	4	64	64
Robust	0.2	4	64	65
Robust	0.2	4	64	66
Robust	0.2	4	64	67
Robust	0.2	4	64	68
Robust	0.2	4	64	69
Robust	0.2	4	64	70
Robust	0.2	4	64	71
Robust	0.2	4	64	72
Robust	0.2	4	64	73
Robust	0.2	4	64	74
Robust	0.2	4	64	75
Robust	0.2	4	64	76
Robust	0.2	4	64	77
Robust	0.2	4	64	78
Robust	0.2	4	64	79
Robust	0.2	4	64	80
Robust	0.2	4	64	81
Robust	0.2	4	64	82
Robust	0.2	4	64	83
Robust	0.2	4	64	84
Robust	0.2	4	64	85
Robust	0.2	4	64	86
Robust	0.2	4	64	87
Robust	0.2	4	64	88
Robust	0.2	4	64	89
Robust	0.2	4	64	90
Robust	0.2	4	64	91
Robust	0.2	4	64	92
Robust	0.2	4	64	93
Robust	0.2	4	64	94
Robust	0.2	4	64	95
Robust	0.2	4	64	96
Robust	0.2	4	64	97
Robust	0.2	4	64	98
Robust	0.2	4	64	99
Robust	0.3	4	62	0
Robust	0.3	4	64	1
Robust	0.3	4	64	2
Robust	0.3	4	64	3
Robust	0.3	4	64	4
Robust	0.3	4	64	5
Robust	0.3	4	64	6
Robust	0.3	4	64	7
Robust	0.3	4	64	8
Robust	0.3	4	64	9
Robust	0.3	4	64	10
Robust	0.3	4	64	11
Robust	0.3	4	64	12
Robust	0.3	4	64	13
Robust	0.3	4	64	14
Robust	0.3	4	64	15
Robust	0.3	4	64	16
Robust	0.3	4	64	17
Robust	0.3	4	62	18
Robust	0.3	4	64	19
Robust	0.3	4	64	20
Robust	0.3	4	64	21
Robust	0.3	4	64	22
Robust	0.3	4	64	23
Robust	0.3	4	64	24
Robust	0.3	4	64	25
Robust	0.3	4	64	26
Robust	0.3	4	62	27
Robust	0.3	4	64	28
Robust	0.3	4	64	29
Robust	0.3	4	64	30
Robust	0.3	4	64	31
Robust	0.3	4	64	32
Robust	0.3	4	64	33
Robust	0.3	4	64	34
Robust	0.3	4	64	35
Robust	0.3	4	64	36
Robust	0.3	4	64	37
Robust	0.3	4	64	38
Robust	0.3	4	64	39
Robust	0.3	4	64	40
Robust	0.3	4	64	41
Robust	0.3	4	64	42
Robust	0.3	4	64	43
Robust	0.3	4	64	44
Robust	0.3	4	64	45
Robust	0.3	4	64	46
Robust	0.3	4	64	47
Robust	0.3	4	64	48
Robust	0.3	4	64	49
Robust	0.3	4	64	50
Robust	0.3	4	64	51
Robust	0.3	4	64	52
Robust	0.3	4	64	53
Robust	0.3	4	64	54
Robust	0.3	4	64	55
Robust	0.3	4	64	56
Robust	0.3	4	64	57
Robust	0.3	4	64	58
Robust	0.3	4	64	59
Robust	0.3	4	64	60
Robust	0.3	4	64	61
Robust	0.3	4	64	62
Robust	0.3	4	64	63
Robust	0.3	4	64	64
Robust	0.3	4	64	65
Robust	0.3	4	64	66
Robust	0.3	4	64	67
Robust	0.3	4	64	68
Robust	0.3	4	64	69
Robust	0.3	4	64	70
Robust	0.3	4	64	71
Robust	0.3	4	64	72
Robust	0.3	4	64	73
Robust	0.3	4	64	74
Robust	0.3	4	64	75
Robust	0.3	4	64	76
Robust	0.3	4	64	77
Robust	0.3	4	64	78
Robust	0.3	4	64	79
Robust	0.3	4	64	80
Robust	0.3	4	64	81
Robust	0.3	4	64	82
Robust	0.3	4	64	83
Robust	0.3	4	64	84
Robust	0.3	4	64	85
Robust	0.3	4	64	86
Robust	0.3	4	64	87
Robust	0.3	4	64	88
Robust	0.3	4	64	89
Robust	0.3	4	64	90
Robust	0.3	4	64	91
Robust	0.3	4	64	92
Robust	0.3	4	64	93
Robust	0.3	4	64	94
Robust	0.3	4	64	95
Robust	0.3	4	64	96
Robust	0.3	4	64	97
Robust	0.3	4	64	98
Robust	0.3	4	64	99
Robust	0.4	4	64	0
Robust	0.4	4	64	1
Robust	0.4	4	64	2
Robust	0.4	4	64	3
Robust	0.4	4	64	4
Robust	0.4	4	64	5
Robust	0.4	4	64	6
Robust	0.4	4	64	7
Robust	0.4	4	64	8
Robust	0.4	4	64	9
Robust	0.4	4	64	10
Robust	0.4	4	64	11
Robust	0.4	4	64	12
Robust	0.4	4	64	13
Robust	0.4	4	64	14
Robust	0.4	4	64	15
Robust	0.4	4	64	16
Robust	0.4	4	64	17
Robust	0.4	4	64	18
Robust	0.4	4	64	19
Robust	0.4	4	64	20
Robust	0.4	4	64	21
Robust	0.4	4	64	22
Robust	0.4	4	64	23
Robust	0.4	4	64	24
Robust	0.4	4	64	25
Robust	0.4	4	64	26
Robust	0.4	4	64	27
Robust	0.4	4	64	28
Robust	0.4	4	64	29
Robust	0.4	4	64	30
Robust	0.4	4	64	31
Robust	0.4	4	64	32
Robust	0.4	4	62	33
Robust	0.4	4	62	34
Robust	0.4	4	64	35
Robust	0.4	4	64	36
Robust	0.4	4	64	37
Robust	0.4	4	62	38
Robust	0.4	4	64	39
Robust	0.4	4	62	40
Robust	0.4	4	64	41
Robust	0.4	4	64	42
Robust	0.4	4	62	43
Robust	0.4	4	64	44
Robust	0.4	4	64	45
Robust	0.4	4	64	46
Robust	0.4	4	64	47
Robust	0.4	4	62	48
Robust	0.4	4	64	49
Robust	0.4	4	64	50
Robust	0.4	4	64	51
Robust	0.4	4	64	52
Robust	0.4	4	64	53
Robust	0.4	4	64	54
Robust	0.4	4	64	55
Robust	0.4	4	62	56
Robust	0.4	4	64	57
Robust	0.4	4	64	58
Robust	0.4	4	64	59
Robust	0.4	4	64	60
Robust	0.4	4	64	61
Robust	0.4	4	64	62
Robust	0.4	4	64	63
Robust	0.4	4	64	64
Robust	0.4	4	64	65
Robust	0.4	4	64	66
Robust	0.4	4	64	67
Robust	0.4	4	64	68
Robust	0.4	4	64	69
Robust	0.4	4	64	70
Robust	0.4	4	64	71
Robust	0.4	4	64	72
Robust	0.4	4	64	73
Robust	0.4	4	64	74
Robust	0.4	4	64	75
Robust	0.4	4	64	76
Robust	0.4	4	64	77
Robust	0.4	4	64	78
Robust	0.4	4	64	79
Robust	0.4	4	64	80
Robust	0.4	4	64	81
Robust	0.4	4	64	82
Robust	0.4	4	62	83
Robust	0.4	4	64	84
Robust	0.4	4	64	85
Robust	0.4	4	64	86
Robust	0.4	4	64	87
Robust	0.4	4	64	88
Robust	0.4	4	64	89
Robust	0.4	4	64	90
Robust	0.4	4	64	91
Robust	0.4	4	64	92
Robust	0.4	4	64	93
Robust	0.4	4	62	94
Robust	0.4	4	62	95
Robust	0.4	4	64	96
Robust	0.4	4	64	97
Robust	0.4	4	64	98
Robust	0.4	4	62	99
Robust	0.5	4	64	0
Robust	0.5	4	64	1
Robust	0.5	4	64	2
Robust	0.5	4	64	3
Robust	0.5	4	64	4
Robust	0.5	4	64	5
Robust	0.5	4	64	6
Robust	0.5	4	64	7
Robust	0.5	4	64	8
Robust	0.5	4	60	9
Robust	0.5	4	62	10
Robust	0.5	4	64	11
Robust	0.5	4	62	12
Robust	0.5	4	64	13
Robust	0.5	4	64	14
Robust	0.5	4	64	15
Robust	0.5	4	64	16
Robust	0.5	4	64	17
Robust	0.5	4	64	18
Robust	0.5	4	64	19
Robust	0.5	4	64	20
Robust	0.5	4	60	21
Robust	0.5	4	64	22
Robust	0.5	4	62	23
Robust	0.5	4	62	24
Robust	0.5	4	62	25
Robust	0.5	4	64	26
Robust	0.5	4	64	27
Robust	0.5	4	64	28
Robust	0.5	4	62	29
Robust	0.5	4	64	30
Robust	0.5	4	64	31
Robust	0.5	4	62	32
Robust	0.5	4	64	33
Robust	0.5	4	64	34
Robust	0.5	4	62	35
Robust	0.5	4	64	36
Robust	0.5	4	64	37
Robust	0.5	4	62	38
Robust	0.5	4	62	39
Robust	0.5	4	64	40
Robust	0.5	4	64	41
Robust	0.5	4	64	42
Robust	0.5	4	64	43
Robust	0.5	4	64	44
Robust	0.5	4	64	45
Robust	0.5	4	64	46
Robust	0.5	4	64	47
Robust	0.5	4	64	48
Robust	0.5	4	64	49
Robust	0.5	4	64	50
Robust	0.5	4	62	51
Robust	0.5	4	64	52
Robust	0.5	4	64	53
Robust	0.5	4	64	54
Robust	0.5	4	64	55
Robust	0.5	4	64	56
Robust	0.5	4	64	57
Robust	0.5	4	64	58
Robust	0.5	4	64	59
Robust	0.5	4	64	60
Robust	0.5	4	64	61
Robust	0.5	4	64	62
Robust	0.5	4	62	63
Robust	0.5	4	60	64
Robust	0.5	4	64	65
Robust	0.5	4	64	66
Robust	0.5	4	64	67
Robust	0.5	4	64	68
Robust	0.5	4	64	69
Robust	0.5	4	60	70
Robust	0.5	4	62	71
Robust	0.5	4	64	72
Robust	0.5	4	62	73
Robust	0.5	4	62	74
Robust	0.5	4	64	75
Robust	0.5	4	64	76
Robust	0.5	4	64	77
Robust	0.5	4	64	78
Robust	0.5	4	64	79
Robust	0.5	4	62	80
Robust	0.5	4	64	81
Robust	0.5	4	60	82
Robust	0.5	4	60	83
Robust	0.5	4	62	84
Robust	0.5	4	64	85
Robust	0.5	4	64	86
Robust	0.5	4	64	87
Robust	0.5	4	64	88
Robust	0.5	4	64	89
Robust	0.5	4	64	90
Robust	0.5	4	64	91
Robust	0.5	4	60	92
Robust	0.5	4	61	93
Robust	0.5	4	64	94
Robust	0.5	4	64	95
Robust	0.5	4	64	96
Robust	0.5	4	62	97
Robust	0.5	4	62	98
Robust	0.5	4	64	99
Robust	0.05	5	64	0
Robust	0.05	5	64	1
Robust	0.05	5	64	2
Robust	0.05	5	64	3
Robust	0.05	5	64	4
Robust	0.05	5	64	5
Robust	0.05	5	64	6
Robust	0.05	5	64	7
Robust	0.05	5	64	8
Robust	0.05	5	64	9
Robust	0.05	5	64	10
Robust	0.05	5	64	11
Robust	0.05	5	64	12
Robust	0.05	5	64	13
Robust	0.05	5	64	14
Robust	0.05	5	64	15
Robust	0.05	5	64	16
Robust	0.05	5	64	17
Robust	0.05	5	64	18
Robust	0.05	5	64	19
Robust	0.05	5	64	20
Robust	0.05	5	64	21
Robust	0.05	5	64	22
Robust	0.05	5	64	23
Robust	0.05	5	64	24
Robust	0.05	5	64	25
Robust	0.05	5	64	26
Robust	0.05	5	64	27
Robust	0.05	5	64	28
Robust	0.05	5	64	29
Robust	0.05	5	64	30
Robust	0.05	5	64	31
Robust	0.05	5	64	32
Robust	0.05	5	64	33
Robust	0.05	5	64	34
Robust	0.05	5	64	35
Robust	0.05	5	64	36
Robust	0.05	5	64	37
Robust	0.05	5	64	38
Robust	0.05	5	64	39
Robust	0.05	5	64	40
Robust	0.05	5	64	41
Robust	0.05	5	64	42
Robust	0.05	5	64	43
Robust	0.05	5	64	44
Robust	0.05	5	64	45
Robust	0.05	5	64	46
Robust	0.05	5	64	47
Robust	0.05	5	64	48
Robust	0.05	5	64	49
Robust	0.05	5	64	50
Robust	0.05	5	64	51
Robust	0.05	5	64	52
Robust	0.05	5	64	53
Robust	0.05	5	64	54
Robust	0.05	5	64	55
Robust	0.05	5	64	56
Robust	0.05	5	64	57
Robust	0.05	5	64	58
Robust	0.05	5	64	59
Robust	0.05	5	64	60
Robust	0.05	5	64	61
Robust	0.05	5	64	62
Robust	0.05	5	64	63
Robust	0.05	5	64	64
Robust	0.05	5	64	65
Robust	0.05	5	64	66
Robust	0.05	5	64	67
Robust	0.05	5	64	68
Robust	0.05	5	64	69
Robust	0.05	5	64	70
Robust	0.05	5	64	71
Robust	0.05	5	64	72
Robust	0.05	5	64	73
Robust	0.05	5	64	74
Robust	0.05	5	64	75
Robust	0.05	5	64	76
Robust	0.05	5	64	77
Robust	0.05	5	64	78
Robust	0.05	5	64	79
Robust	0.05	5	64	80
Robust	0.05	5	64	81
Robust	0.05	5	64	82
Robust	0.05	5	64	83
Robust	0.05	5	64	84
Robust	0.05	5	64	85
Robust	0.05	5	64	86
Robust	0.05	5	64	87
Robust	0.05	5	64	88
Robust	0.05	5	64	89
Robust	0.05	5	64	90
Robust	0.05	5	64	91
Robust	0.05	5	64	92
Robust	0.05	5	64	93
Robust	0.05	5	64	94
Robust	0.05	5	64	95
Robust	0.05	5	64	96
Robust	0.05	5	64	97
Robust	0.05	5	64	98
Robust	0.05	5	64	99
Robust	0.1	5	64	0
Robust	0.1	5	64	1
Robust	0.1	5	64	2
Robust	0.1	5	64	3
Robust	0.1	5	64	4
Robust	0.1	5	64	5
Robust	0.1	5	64	6
Robust	0.1	5	64	7
Robust	0.1	5	64	8
Robust	0.1	5	64	9
Robust	0.1	5	64	10
Robust	0.1	5	64	11
Robust	0.1	5	64	12
Robust	0.1	5	64	13
Robust	0.1	5	64	14
Robust	0.1	5	64	15
Robust	0.1	5	64	16
Robust	0.1	5	64	17
Robust	0.1	5	64	18
Robust	0.1	5	64	19
Robust	0.1	5	64	20
Robust	0.1	5	64	21
Robust	0.1	5	64	22
Robust	0.1	5	64	23
Robust	0.1	5	64	24
Robust	0.1	5	64	25
Robust	0.1	5	64	26
Robust	0.1	5	64	27
Robust	0.1	5	64	28
Robust	0.1	5	64	29
Robust	0.1	5	64	30
Robust	0.1	5	64	31
